time,tx_rate,rx_rate
0.5004086494445801,0.0,0.0
1.0047035217285156,0.0,0.0
1.5051722526550293,0.0,0.0
2.0138628482818604,0.0,0.0
2.516021490097046,0.0,0.0
3.0185139179229736,0.0,0.0
3.518894910812378,0.0,0.0
4.019872426986694,0.0,0.0
4.524390935897827,0.0,0.0
5.0247251987457275,0.0,0.0
5.5250444412231445,0.0,0.0
6.0327088832855225,0.0,0.0
6.5362632274627686,0.0,0.0
7.0400872230529785,0.0,0.0
7.541503667831421,0.0,0.0
8.045641899108887,0.0,0.0
8.546257972717285,0.0,0.0
9.065791845321655,0.0,0.0
9.568045854568481,0.0,0.0
10.075210332870483,0.001248,0.0
10.58017086982727,0.0,0.0
11.086077451705933,0.0,0.0
11.586997032165527,0.0,0.0
12.096995830535889,0.0,0.0
12.601076602935791,0.0,0.0
13.104706525802612,0.0,0.0
13.60623812675476,0.0,0.0
14.10712456703186,0.0,0.0
14.608716249465942,0.0,0.0
15.109227657318115,0.000672,3.24736
15.609375476837158,0.0,4.984352
16.109963178634644,0.0,4.984352
16.610372304916382,0.0,5.007216
17.110822200775146,0.0,4.961488
17.611342906951904,0.0,5.007216
18.111969709396362,0.0,4.961488
18.612380027770996,0.0,4.984352
19.112892866134644,0.0,4.961488
19.613492250442505,0.0,4.984352
20.114080905914307,0.001248,5.007216
20.614524364471436,0.0,5.007216
21.115103721618652,0.0,5.007216
21.615710735321045,0.0,4.984352
22.116384744644165,0.0,4.984352
22.616430044174194,0.0,4.961488
23.11699104309082,0.0,5.007216
23.617558479309082,0.0,4.984352
24.118018627166748,0.0,4.984352
24.618611812591553,0.0,5.007216
25.11919903755188,0.0,4.984352
25.619773149490356,0.0,4.984352
26.12027144432068,0.0,4.984352
26.620415925979614,0.0,4.984352
27.121171474456787,0.0,4.961488
27.621636867523193,0.0,4.961488
28.122400522232056,0.0,5.007216
28.623076915740967,0.0,4.984352
29.123607635498047,0.0,4.984352
29.62437653541565,0.0,4.984352
30.12445306777954,0.001248,4.892896
30.6251060962677,0.0,4.984352
31.125540733337402,0.0,5.007216
31.626222610473633,0.0,5.007216
32.12691640853882,0.0,4.961488
32.62749791145325,0.0,4.984352
33.128257751464844,0.0,4.984352
33.628443241119385,0.0,5.007216
34.12855005264282,0.0,4.961488
34.62912464141846,0.0,5.007216
35.130369663238525,0.0,5.007216
35.631006956100464,0.0,4.961488
36.1316077709198,0.0,4.984352
36.63220500946045,0.0,5.007216
37.132453203201294,0.0,4.961488
37.63302135467529,0.0,5.007216
38.13365030288696,0.0,4.984352
38.634239196777344,0.0,4.984352
39.1344633102417,0.0,5.007216
39.635374784469604,0.0,4.984352
40.13594627380371,0.002112,4.984352
40.63640093803406,0.000864,5.007216
41.13651728630066,0.0,4.984352
41.63705635070801,0.0,5.007216
42.137118339538574,0.0,5.007216
42.6376793384552,0.0,4.91576
43.13825488090515,0.0,4.961488
43.63883399963379,0.0,4.961488
44.13888645172119,0.0,4.961488
44.63948583602905,0.0,4.984352
45.13962364196777,0.057312,3.452464
45.63998603820801,0.0,0.0
46.140459299087524,0.0,0.0
46.64103579521179,0.0,0.0
47.14118957519531,0.0,0.0
47.64176273345947,0.0,0.0
48.14225149154663,0.0,0.0
48.64278697967529,0.0,0.0
49.14331340789795,0.0,0.0
49.643797636032104,0.0,0.0
