time,tx_rate,rx_rate
0.5041482448577881,0.0,0.0
1.0168380737304688,0.0,0.0
1.5176913738250732,0.0,0.0
2.019577741622925,0.0,0.0
2.5215883255004883,0.0,0.0
3.0223278999328613,0.0,0.0
3.523576259613037,0.0,0.0
4.024312734603882,0.0,0.0
4.524637937545776,0.0,0.0
5.026352405548096,0.0,0.0
5.531304121017456,0.0,0.0
6.045137643814087,0.0,0.0
6.548429012298584,0.0,0.0
7.049468994140625,0.0,0.0
7.550630331039429,0.0,0.0
8.05833911895752,0.0,0.0
8.5591881275177,0.0,0.0
9.075571298599243,0.0,0.0
9.58122444152832,0.0,0.0
10.088700771331787,0.001248,0.0
10.593162298202515,0.0,0.0
11.099241733551025,0.0,0.0
11.60027003288269,0.0,0.0
12.110356330871582,0.0,0.0
12.613022565841675,0.0,0.0
13.11385989189148,0.0,0.0
13.618102788925171,0.0,0.0
14.118950843811035,0.0,0.0
14.622456073760986,0.0,0.0
15.12305998802185,0.0,0.0
15.623599290847778,0.0,0.0
16.124106407165527,0.0,0.0
16.624651193618774,0.0,0.0
17.1252179145813,0.0,0.0
17.62563991546631,0.0,0.0
18.126165628433228,0.0,0.0
18.62673830986023,0.0,0.0
19.127199172973633,0.0,0.0
19.628011465072632,0.0,0.0
20.12861943244934,0.001248,0.0
20.62913203239441,0.0,0.0
21.129649877548218,0.0,0.0
21.630247592926025,0.0,0.0
22.130789756774902,0.0,0.0
22.63145351409912,0.0,0.0
23.13203501701355,0.0,0.0
23.63262104988098,0.0,0.0
24.13317847251892,0.0,0.0
24.63368821144104,0.0,0.0
25.134255170822144,0.0,0.0
25.63475465774536,0.0,0.0
26.13534164428711,0.0,0.0
26.635934114456177,0.0,0.0
27.136662483215332,0.0,0.0
27.63725233078003,0.0,0.0
28.137640237808228,0.0,0.0
28.638218641281128,0.0,0.0
29.13869881629944,0.0,0.0
29.639280080795288,0.0,0.0
30.139994859695435,0.001248,0.0
30.640652656555176,0.0,0.0
31.141256093978882,0.0,0.0
31.641647338867188,0.0,0.0
32.14220833778381,0.0,0.0
32.64273142814636,0.0,0.0
33.14361071586609,0.0,0.0
33.644227743148804,0.0,0.0
34.14487266540527,0.0,0.0
34.6455180644989,0.0,0.0
35.14564847946167,0.0,0.0
35.645694971084595,0.0,0.0
36.146244764328,0.0,0.0
36.64681386947632,0.0,0.0
37.147404193878174,0.0,0.0
37.64819693565369,0.0,0.0
