time,tx_rate,rx_rate
49.66524267196655,5.007216,0.0
50.165507555007935,4.9856,0.0
50.66584825515747,4.938624,0.0
51.16608667373657,4.984352,0.0
51.66662907600403,4.984352,0.0
52.16727066040039,4.961488,0.0
52.6673858165741,4.984352,0.0
53.16776180267334,4.961488,0.0
53.66839003562927,4.984352,0.0
54.17001175880432,5.007216,0.0
54.67056107521057,4.984352,0.0
55.17116665840149,4.961488,0.0
55.67169427871704,4.984352,0.0
56.17260479927063,4.984352,0.0
56.673426389694214,4.938624,0.0
57.174012184143066,4.961488,0.0
57.674421548843384,5.007216,0.0
58.175053119659424,4.984352,0.0
58.675987005233765,4.984352,0.0
59.17660927772522,4.984352,0.0
59.677101850509644,4.961488,0.0
60.17714548110962,4.9856,3.521056
60.677462577819824,4.984352,4.984352
61.17843675613403,4.961488,4.961488
61.679030656814575,5.007216,5.007216
62.17965865135193,4.961488,4.984352
62.68234348297119,4.984352,4.984352
63.182902336120605,4.961488,4.938624
63.68343806266785,4.984352,5.007216
64.18395900726318,4.984352,5.007216
64.68457913398743,4.984352,5.007216
65.18508744239807,4.985024,5.007888
65.68521285057068,4.984352,4.984352
66.18572688102722,4.961488,5.007216
66.68636417388916,4.984352,5.007216
67.1870002746582,4.984352,4.984352
67.68752884864807,5.007216,5.007216
68.1882073879242,4.984352,5.007216
68.68883967399597,4.984352,5.007216
69.18919205665588,4.984352,5.007216
69.68972945213318,4.961488,4.984352
70.19035506248474,4.9856,5.007216
70.69097232818604,4.984352,5.007216
71.19161057472229,4.961488,5.007216
71.69197392463684,5.007216,5.007216
72.192547082901,4.984352,5.007216
72.6933524608612,4.984352,5.007216
73.19400882720947,4.961488,4.984352
73.69462943077087,4.984352,5.007216
74.19525575637817,4.984352,5.007216
74.69564294815063,4.984352,5.007216
75.19621992111206,3.08664,4.9724
75.69683241844177,0.0,4.984352
76.1972062587738,0.0,4.961488
76.69781303405762,0.0,4.984352
77.19837665557861,0.0,5.007216
77.69896507263184,0.0,5.007216
78.19941186904907,0.0,5.007216
78.69999051094055,0.0,5.007216
79.2005660533905,0.0,5.007216
79.70069360733032,0.001248,4.984352
80.20118260383606,0.0,4.961488
80.70185565948486,0.0,4.961488
81.20246243476868,0.0,4.984352
81.70292329788208,0.0,4.984352
82.20349597930908,0.0,4.984352
82.70414185523987,0.0,4.984352
83.204416513443,0.0,4.984352
83.70668864250183,0.0,5.007216
84.20674633979797,0.0,5.007216
84.707346200943,0.0,4.961488
85.20790719985962,0.0,5.007216
85.70847773551941,0.0,5.007216
86.20909190177917,0.0,5.007216
86.70920014381409,0.0,4.984352
87.20926523208618,0.0,4.984352
87.7098228931427,0.0,4.984352
88.20991230010986,0.0,5.007216
88.71427869796753,0.0,5.007216
89.21484994888306,0.0,4.984352
89.71537184715271,0.001248,4.984352
90.22017288208008,0.05664,2.034896
90.72533893585205,0.0,0.0
91.22709798812866,0.0,0.0
91.72863149642944,0.0,0.0
92.26681470870972,0.0,0.0
92.77617406845093,0.0,0.0
93.27968573570251,0.0,0.0
93.78070092201233,0.0,0.0
94.28129553794861,0.0,0.0
94.78201961517334,0.0,0.0
95.28414607048035,0.000672,0.000672
95.78449082374573,0.0,0.0
96.28483939170837,0.0,0.0
96.78518629074097,0.0,0.0
97.29200148582458,0.0,0.0
97.79568719863892,0.0,0.0
98.29666352272034,0.0,0.0
98.8038318157196,0.0,0.0
99.30439758300781,0.0,0.0
99.82289862632751,0.001248,0.0
100.32525444030762,0.0,0.0
